,fecha,producto,productos_vendidos,precio_producto
77774,2008-08-20,14,2,2.81
77775,2009-04-21,9,3,21.8
77776,2002-09-21,18,3,26.59
77777,2010-10-16,18,4,26.59
77778,2019-07-12,17,3,23.49
77779,2020-11-24,1,2,23.06
77780,2004-08-11,2,1,3.57
77781,2021-01-21,1,1,23.06
77782,2017-01-01,15,4,13.53
77783,2019-11-28,6,3,15.76
77784,2016-03-09,12,1,0.53
77785,2013-12-04,19,4,7.29
77786,2013-04-29,9,2,21.8
77787,2007-08-01,19,2,7.29
77788,2020-08-09,0,3,20.15
77789,2007-11-23,0,1,20.15
77790,2022-07-27,12,2,0.53
77791,2014-01-23,5,2,0.96
77792,2011-04-04,11,2,3.5
77793,2020-01-07,3,1,10.65
77794,2009-01-09,17,3,23.49
77795,2003-05-11,6,1,15.76
77796,2007-11-06,13,1,1.78
77797,2003-12-24,15,3,13.53
77798,2010-09-26,4,3,9.13
77799,2016-09-17,11,3,3.5
77800,2021-07-13,17,4,23.49
77801,2010-08-19,3,2,10.65
77802,2007-08-16,12,1,0.53
77803,2011-12-28,19,3,7.29
77804,2011-09-11,16,1,3.75
77805,2006-12-16,4,2,9.13
77806,2011-04-30,10,3,3.35
77807,2016-02-11,9,4,21.8
77808,2017-09-14,15,3,13.53
77809,2006-04-22,18,2,26.59
77810,2014-04-24,13,2,1.78
77811,2017-09-25,4,3,9.13
77812,2018-05-13,16,3,3.75
77813,2023-08-05,3,3,10.65
77814,2015-09-21,14,3,2.81
77815,2020-11-08,10,4,3.35
77816,2011-10-13,5,4,0.96
77817,2021-10-29,16,1,3.75
77818,2001-07-27,9,3,21.8
77819,2020-10-01,3,1,10.65
77820,2012-06-20,3,3,10.65
77821,2005-11-28,9,1,21.8
77822,2022-07-09,14,3,2.81
77823,2005-11-20,15,1,13.53
77824,2017-04-14,10,3,3.35
77825,2008-07-20,15,3,13.53
77826,2010-01-16,10,2,3.35
77827,2000-04-06,10,3,3.35
77828,2019-12-25,17,4,23.49
77829,2012-09-23,18,4,26.59
77830,2023-02-18,0,1,20.15
77831,2010-10-04,4,1,9.13
77832,2016-12-23,19,1,7.29
77833,2011-08-03,5,2,0.96
77834,2012-11-13,1,2,23.06
77835,2000-09-28,11,3,3.5
77836,2022-01-04,10,2,3.35
77837,2004-09-02,11,2,3.5
77838,2006-06-01,0,4,20.15
77839,2009-09-28,0,2,20.15
77840,2017-10-21,12,1,0.53
77841,2020-10-28,0,3,20.15
77842,2004-06-17,10,2,3.35
77843,2017-08-14,8,1,2.11
77844,2011-10-23,10,1,3.35
77845,2000-08-26,6,4,15.76
77846,2015-12-21,15,3,13.53
77847,2017-07-09,15,3,13.53
77848,2018-08-22,16,1,3.75
77849,2006-07-03,15,2,13.53
77850,2004-06-22,8,4,2.11
77851,2003-02-15,11,4,3.5
77852,2019-03-07,16,4,3.75
77853,2010-10-14,4,3,9.13
77854,2014-03-13,13,4,1.78
77855,2001-08-26,17,2,23.49
77856,2004-11-26,10,3,3.35
77857,2019-10-14,12,2,0.53
77858,2011-06-20,0,4,20.15
77859,2012-06-11,19,2,7.29
77860,2000-05-17,17,3,23.49
77861,2012-07-27,15,2,13.53
77862,2019-11-15,7,1,26.32
77863,2021-03-05,2,4,3.57
77864,2007-09-06,0,2,20.15
77865,2017-04-20,13,4,1.78
77866,2005-12-31,14,1,2.81
77867,2012-08-07,5,2,0.96
77868,2011-04-29,12,2,0.53
77869,2015-08-21,17,4,23.49
77870,2008-06-09,17,3,23.49
77871,2010-09-04,9,2,21.8
77872,2018-06-28,15,4,13.53
77873,2003-11-07,11,1,3.5
77874,2015-04-08,15,4,13.53
77875,2007-01-17,4,3,9.13
77876,2002-11-14,5,2,0.96
77877,2000-05-28,6,2,15.76
77878,2011-11-05,17,1,23.49
77879,2009-09-03,4,1,9.13
77880,2004-01-01,1,4,23.06
77881,2015-11-22,6,1,15.76
77882,2009-03-18,9,3,21.8
77883,2023-12-08,1,4,23.06
77884,2004-01-06,2,1,3.57
77885,2005-09-27,5,1,0.96
77886,2009-10-27,6,2,15.76
77887,2021-11-26,19,4,7.29
77888,2015-07-24,11,3,3.5
77889,2005-06-21,1,3,23.06
77890,2003-06-10,15,2,13.53
77891,2004-09-20,15,3,13.53
77892,2015-03-03,6,2,15.76
77893,2013-01-21,12,1,0.53
77894,2023-06-20,8,4,2.11
77895,2004-09-19,0,2,20.15
77896,2002-06-24,3,1,10.65
77897,2015-10-03,4,2,9.13
77898,2017-01-26,12,2,0.53
77899,2020-01-05,3,2,10.65
77900,2009-05-13,16,1,3.75
77901,2016-02-10,1,3,23.06
77902,2011-04-07,18,3,26.59
77903,2005-09-07,5,4,0.96
77904,2011-12-24,4,4,9.13
77905,2017-12-01,9,1,21.8
77906,2003-11-19,19,3,7.29
77907,2008-04-08,17,4,23.49
77908,2003-04-24,5,1,0.96
77909,2006-02-28,14,4,2.81
77910,2013-10-25,12,1,0.53
77911,2016-05-01,17,1,23.49
77912,2002-10-07,13,1,1.78
77913,2013-07-23,0,3,20.15
77914,2021-09-27,0,2,20.15
77915,2021-09-24,14,3,2.81
77916,2016-08-25,3,2,10.65
77917,2009-06-10,16,2,3.75
77918,2004-01-11,4,1,9.13
77919,2012-12-04,3,3,10.65
77920,2006-12-07,15,3,13.53
77921,2011-03-15,9,2,21.8
77922,2008-03-01,11,4,3.5
77923,2017-06-19,18,2,26.59
77924,2010-05-22,13,1,1.78
77925,2018-11-26,5,1,0.96
77926,2021-04-27,6,4,15.76
77927,2009-04-20,15,4,13.53
77928,2001-10-22,11,1,3.5
77929,2000-08-22,1,3,23.06
77930,2001-03-17,14,1,2.81
77931,2009-10-30,0,3,20.15
77932,2020-05-27,8,3,2.11
77933,2003-04-08,7,3,26.32
77934,2005-08-20,2,3,3.57
77935,2018-06-21,7,2,26.32
77936,2018-12-01,8,1,2.11
77937,2012-04-01,7,4,26.32
77938,2002-07-12,17,2,23.49
77939,2006-05-08,3,4,10.65
77940,2012-01-28,18,4,26.59
77941,2001-05-10,6,1,15.76
77942,2007-07-11,19,3,7.29
77943,2019-03-12,11,1,3.5
77944,2003-11-21,10,3,3.35
77945,2007-09-11,19,3,7.29
77946,2006-05-17,14,1,2.81
77947,2022-01-04,1,1,23.06
77948,2019-07-14,0,4,20.15
77949,2016-05-28,10,3,3.35
77950,2014-05-11,6,1,15.76
77951,2012-03-27,5,2,0.96
77952,2022-03-28,12,4,0.53
77953,2006-01-27,8,2,2.11
77954,2014-07-06,12,4,0.53
77955,2008-09-07,0,1,20.15
77956,2015-11-05,6,4,15.76
77957,2006-04-22,4,3,9.13
77958,2010-11-19,18,2,26.59
77959,2010-06-07,17,3,23.49
77960,2003-07-04,13,2,1.78
77961,2012-11-22,1,3,23.06
77962,2019-06-27,19,2,7.29
77963,2003-04-20,4,2,9.13
77964,2011-05-26,2,1,3.57
77965,2015-03-25,11,4,3.5
77966,2021-04-28,6,1,15.76
77967,2018-12-21,16,1,3.75
77968,2012-02-01,12,2,0.53
77969,2012-09-04,5,4,0.96
77970,2000-10-09,17,1,23.49
77971,2023-10-20,16,4,3.75
77972,2022-04-21,13,4,1.78
77973,2020-01-15,2,4,3.57
77974,2006-05-05,0,1,20.15
77975,2002-03-18,2,3,3.57
77976,2017-07-07,11,4,3.5
77977,2018-09-15,6,2,15.76
77978,2001-03-18,7,3,26.32
77979,2014-12-15,19,1,7.29
77980,2011-10-14,10,2,3.35
77981,2016-03-13,13,1,1.78
77982,2022-04-03,12,3,0.53
77983,2002-02-17,2,1,3.57
77984,2004-02-09,12,1,0.53
77985,2011-07-25,6,3,15.76
77986,2016-04-29,19,2,7.29
77987,2005-09-21,3,1,10.65
77988,2011-02-22,5,2,0.96
77989,2011-06-03,1,3,23.06
77990,2017-01-19,16,3,3.75
77991,2014-01-16,7,3,26.32
77992,2012-05-28,14,3,2.81
77993,2016-10-14,7,3,26.32
77994,2017-10-12,18,2,26.59
77995,2017-05-06,4,3,9.13
77996,2021-10-09,14,2,2.81
77997,2006-02-05,5,1,0.96
77998,2012-12-11,18,2,26.59
77999,2010-06-04,12,4,0.53
78000,2015-06-08,5,1,0.96
78001,2012-11-15,1,2,23.06
78002,2000-07-21,10,4,3.35
78003,2009-06-28,11,2,3.5
78004,2001-01-12,8,1,2.11
78005,2005-03-09,9,3,21.8
78006,2017-11-26,18,4,26.59
78007,2002-02-10,2,1,3.57
78008,2015-04-22,8,3,2.11
78009,2020-11-23,7,3,26.32
78010,2014-01-18,2,3,3.57
78011,2015-08-02,6,2,15.76
78012,2000-01-20,0,3,20.15
78013,2013-09-30,2,2,3.57
78014,2005-09-25,19,4,7.29
78015,2012-09-26,18,3,26.59
78016,2007-06-03,14,2,2.81
78017,2000-03-08,9,1,21.8
78018,2012-07-20,10,3,3.35
78019,2012-02-03,16,4,3.75
78020,2018-02-26,7,4,26.32
78021,2019-03-10,5,1,0.96
78022,2022-04-02,7,2,26.32
78023,2009-07-26,13,1,1.78
78024,2004-10-10,7,3,26.32
78025,2021-09-12,19,2,7.29
78026,2017-04-04,0,3,20.15
78027,2004-11-26,16,2,3.75
78028,2014-10-11,5,1,0.96
78029,2002-06-12,13,3,1.78
78030,2016-12-19,0,2,20.15
78031,2018-10-24,6,3,15.76
78032,2013-10-28,2,1,3.57
78033,2018-07-26,16,1,3.75
78034,2019-10-15,0,3,20.15
78035,2008-06-18,12,2,0.53
78036,2013-09-23,16,2,3.75
78037,2001-04-05,19,4,7.29
78038,2016-11-07,11,3,3.5
78039,2023-06-01,0,1,20.15
78040,2009-08-19,9,2,21.8
78041,2018-08-18,19,2,7.29
78042,2007-10-17,1,1,23.06
78043,2019-09-06,4,1,9.13
78044,2001-02-11,6,3,15.76
78045,2009-12-20,0,4,20.15
78046,2023-05-03,8,1,2.11
78047,2001-04-19,1,2,23.06
78048,2002-01-20,5,2,0.96
78049,2021-03-27,3,1,10.65
78050,2021-12-24,7,1,26.32
78051,2000-09-06,1,3,23.06
78052,2003-02-05,1,4,23.06
78053,2011-09-12,17,3,23.49
78054,2013-06-27,5,4,0.96
78055,2010-07-24,5,2,0.96
78056,2006-11-19,4,1,9.13
78057,2012-02-21,8,3,2.11
78058,2008-06-10,3,3,10.65
78059,2012-12-06,18,4,26.59
78060,2013-08-03,7,4,26.32
78061,2014-01-02,10,2,3.35
78062,2003-03-15,12,3,0.53
78063,2009-09-20,8,4,2.11
78064,2022-11-15,12,2,0.53
78065,2009-03-17,1,4,23.06
78066,2023-04-03,19,3,7.29
78067,2021-06-22,14,3,2.81
78068,2023-06-15,10,1,3.35
78069,2009-05-12,1,4,23.06
78070,2003-08-31,11,3,3.5
78071,2005-12-14,12,1,0.53
78072,2000-02-20,12,4,0.53
78073,2017-02-20,11,2,3.5
78074,2003-05-04,12,1,0.53
78075,2010-10-05,2,2,3.57
78076,2016-10-24,15,3,13.53
78077,2016-09-07,7,3,26.32
78078,2016-09-17,14,1,2.81
78079,2015-07-03,6,4,15.76
78080,2003-01-12,3,3,10.65
78081,2002-11-14,8,4,2.11
78082,2004-11-24,3,3,10.65
78083,2012-02-14,8,1,2.11
78084,2004-07-14,11,1,3.5
78085,2017-07-24,17,3,23.49
78086,2007-12-18,7,4,26.32
78087,2001-10-19,17,3,23.49
78088,2012-01-25,9,1,21.8
78089,2019-10-12,11,2,3.5
78090,2009-07-08,3,3,10.65
78091,2007-07-15,13,3,1.78
78092,2007-04-30,16,4,3.75
78093,2011-05-21,3,1,10.65
78094,2000-11-23,4,3,9.13
78095,2011-08-31,2,3,3.57
78096,2004-12-01,8,1,2.11
78097,2014-11-24,11,4,3.5
78098,2002-10-24,8,1,2.11
78099,2015-02-28,18,1,26.59
78100,2021-11-18,6,3,15.76
78101,2010-04-28,6,3,15.76
78102,2017-03-02,14,2,2.81
78103,2001-07-23,3,2,10.65
78104,2007-05-02,3,3,10.65
78105,2008-12-15,2,2,3.57
78106,2006-05-08,17,1,23.49
78107,2023-01-24,12,3,0.53
78108,2014-08-19,3,4,10.65
78109,2000-11-23,11,4,3.5
78110,2006-02-02,14,3,2.81
78111,2010-08-28,2,1,3.57
78112,2001-08-04,2,3,3.57
78113,2023-09-16,6,2,15.76
78114,2001-03-26,15,1,13.53
78115,2002-01-02,18,1,26.59
78116,2014-02-27,9,4,21.8
78117,2007-09-24,10,4,3.35
78118,2002-12-24,16,4,3.75
78119,2023-10-04,8,4,2.11
78120,2022-06-25,7,1,26.32
78121,2022-10-26,17,1,23.49
78122,2015-11-18,15,2,13.53
78123,2022-05-24,13,1,1.78
78124,2016-12-03,15,2,13.53
78125,2014-09-04,5,2,0.96
78126,2007-06-23,17,1,23.49
78127,2018-12-06,7,1,26.32
78128,2020-06-01,15,2,13.53
78129,2005-09-06,8,2,2.11
78130,2010-10-07,9,4,21.8
78131,2008-12-18,4,4,9.13
78132,2016-03-26,11,4,3.5
78133,2016-09-08,9,2,21.8
78134,2006-07-29,8,2,2.11
78135,2004-08-29,8,3,2.11
78136,2011-09-10,14,4,2.81
78137,2013-07-03,5,4,0.96
78138,2010-04-12,3,1,10.65
78139,2023-10-04,12,4,0.53
78140,2023-09-03,13,4,1.78
78141,2002-06-09,15,1,13.53
78142,2022-11-28,4,1,9.13
78143,2000-10-11,0,1,20.15
78144,2009-09-09,13,3,1.78
78145,2018-08-02,19,3,7.29
78146,2008-03-17,10,1,3.35
78147,2018-04-15,13,4,1.78
78148,2003-09-28,16,2,3.75
78149,2010-04-17,14,2,2.81
78150,2012-04-01,6,3,15.76
78151,2005-07-01,9,4,21.8
78152,2014-12-03,11,2,3.5
78153,2009-08-17,7,3,26.32
78154,2006-11-04,13,2,1.78
78155,2010-11-05,1,4,23.06
78156,2012-04-16,0,2,20.15
78157,2006-10-07,12,3,0.53
78158,2017-01-30,18,2,26.59
78159,2009-04-30,7,3,26.32
78160,2008-08-13,11,3,3.5
78161,2013-04-24,19,4,7.29
78162,2001-02-06,19,3,7.29
78163,2020-11-07,12,4,0.53
78164,2013-12-31,11,4,3.5
78165,2002-01-27,19,4,7.29
78166,2009-04-03,7,4,26.32
78167,2009-05-26,19,1,7.29
78168,2007-08-22,13,1,1.78
78169,2015-11-16,18,4,26.59
78170,2010-12-12,2,3,3.57
78171,2006-08-23,1,1,23.06
78172,2011-05-24,9,4,21.8
78173,2016-03-24,8,1,2.11
78174,2021-02-06,16,1,3.75
78175,2014-08-23,12,2,0.53
78176,2019-05-22,5,1,0.96
78177,2007-01-05,13,2,1.78
78178,2009-05-04,1,4,23.06
78179,2007-11-29,10,4,3.35
78180,2013-07-23,1,1,23.06
78181,2015-04-02,14,1,2.81
78182,2020-03-22,13,4,1.78
78183,2005-08-30,13,2,1.78
78184,2003-05-14,9,1,21.8
78185,2008-11-11,0,1,20.15
78186,2022-09-22,17,3,23.49
78187,2008-12-17,19,3,7.29
78188,2014-07-18,11,4,3.5
78189,2020-12-30,8,4,2.11
78190,2014-11-26,10,2,3.35
78191,2002-07-24,11,3,3.5
78192,2011-08-09,9,3,21.8
78193,2006-11-26,7,1,26.32
78194,2020-06-30,11,4,3.5
78195,2011-11-24,4,2,9.13
78196,2014-06-15,6,2,15.76
78197,2020-11-04,12,4,0.53
78198,2004-08-17,18,2,26.59
78199,2010-09-13,3,1,10.65
78200,2011-06-01,9,2,21.8
78201,2018-09-09,11,1,3.5
78202,2019-07-12,17,2,23.49
78203,2000-07-29,16,4,3.75
78204,2006-08-08,12,1,0.53
78205,2011-10-05,6,2,15.76
78206,2002-01-23,1,4,23.06
78207,2003-03-06,8,1,2.11
78208,2000-01-17,7,4,26.32
78209,2011-10-22,18,1,26.59
78210,2014-03-07,14,3,2.81
78211,2018-02-05,2,4,3.57
78212,2022-06-03,15,1,13.53
78213,2006-09-08,7,2,26.32
78214,2007-07-19,16,3,3.75
78215,2003-10-21,15,3,13.53
78216,2008-03-24,12,4,0.53
78217,2015-03-20,19,3,7.29
78218,2009-03-31,14,3,2.81
78219,2014-01-09,4,4,9.13
78220,2011-10-11,3,1,10.65
78221,2009-06-22,14,4,2.81
78222,2007-01-13,3,1,10.65
78223,2017-02-10,3,2,10.65
78224,2013-04-10,12,4,0.53
78225,2009-09-30,19,1,7.29
78226,2018-01-30,13,3,1.78
78227,2002-03-23,7,1,26.32
78228,2019-11-13,14,2,2.81
78229,2009-07-24,7,4,26.32
78230,2009-10-04,15,3,13.53
78231,2006-10-04,11,2,3.5
78232,2023-11-10,8,4,2.11
78233,2014-05-12,7,3,26.32
78234,2005-06-01,6,2,15.76
78235,2013-01-28,9,4,21.8
78236,2011-06-13,8,4,2.11
78237,2004-01-30,14,3,2.81
78238,2003-06-14,19,1,7.29
78239,2004-08-25,9,2,21.8
78240,2001-01-23,11,1,3.5
78241,2016-10-05,7,4,26.32
78242,2006-10-07,1,1,23.06
78243,2006-07-21,19,1,7.29
78244,2017-08-12,5,4,0.96
78245,2023-10-16,16,4,3.75
78246,2016-02-16,10,4,3.35
78247,2004-07-19,7,3,26.32
78248,2006-08-23,9,2,21.8
78249,2006-04-15,6,3,15.76
78250,2015-08-05,18,3,26.59
78251,2013-12-12,1,2,23.06
78252,2005-11-25,10,2,3.35
78253,2004-05-12,11,1,3.5
78254,2010-03-07,16,2,3.75
78255,2007-09-10,10,3,3.35
78256,2002-04-06,7,4,26.32
78257,2007-11-20,19,1,7.29
78258,2005-06-04,8,4,2.11
78259,2000-10-23,18,2,26.59
78260,2023-09-02,2,2,3.57
78261,2014-01-24,3,2,10.65
78262,2022-03-17,7,2,26.32
78263,2006-11-02,2,3,3.57
78264,2019-05-19,1,3,23.06
78265,2017-03-01,15,1,13.53
78266,2006-06-05,18,2,26.59
78267,2000-07-13,18,2,26.59
78268,2002-04-08,17,4,23.49
78269,2003-11-14,5,2,0.96
78270,2007-07-13,8,3,2.11
78271,2023-06-10,10,1,3.35
78272,2008-09-03,7,1,26.32
78273,2010-04-30,3,2,10.65
78274,2000-12-03,11,3,3.5
78275,2008-04-26,4,4,9.13
78276,2008-10-07,18,1,26.59
78277,2010-09-09,7,4,26.32
78278,2004-05-09,13,3,1.78
78279,2019-04-14,1,1,23.06
78280,2018-08-11,18,3,26.59
78281,2016-06-30,6,3,15.76
78282,2009-04-27,19,3,7.29
78283,2018-05-30,1,4,23.06
78284,2001-04-29,1,3,23.06
78285,2020-01-05,10,4,3.35
78286,2010-11-03,17,1,23.49
78287,2003-08-22,11,4,3.5
78288,2013-11-12,0,4,20.15
78289,2019-12-16,4,1,9.13
78290,2002-07-20,7,2,26.32
78291,2007-11-22,19,4,7.29
78292,2001-11-17,8,2,2.11
78293,2014-02-23,15,4,13.53
78294,2015-09-10,12,3,0.53
78295,2011-06-12,13,1,1.78
78296,2016-02-05,16,2,3.75
78297,2019-11-19,7,3,26.32
78298,2022-11-09,15,1,13.53
78299,2018-01-21,8,3,2.11
78300,2010-07-28,9,2,21.8
78301,2013-04-27,14,4,2.81
78302,2000-05-11,9,4,21.8
78303,2015-07-04,9,4,21.8
78304,2014-12-27,9,2,21.8
78305,2009-01-30,11,1,3.5
78306,2023-02-10,17,2,23.49
78307,2001-02-27,19,2,7.29
78308,2019-03-09,15,4,13.53
78309,2004-07-04,16,1,3.75
78310,2021-11-06,0,4,20.15
78311,2011-11-13,8,1,2.11
78312,2017-02-28,2,4,3.57
78313,2020-06-12,5,3,0.96
78314,2018-01-01,13,1,1.78
78315,2018-08-05,2,3,3.57
78316,2002-11-26,4,3,9.13
78317,2020-12-08,3,3,10.65
78318,2007-12-13,1,2,23.06
78319,2010-11-06,15,2,13.53
78320,2021-01-04,5,4,0.96
78321,2018-10-09,8,3,2.11
78322,2019-10-10,9,2,21.8
78323,2014-02-17,7,4,26.32
78324,2020-01-21,14,2,2.81
78325,2009-07-10,14,2,2.81
78326,2023-08-28,11,4,3.5
78327,2015-11-10,13,1,1.78
78328,2012-04-13,14,3,2.81
78329,2010-05-02,11,1,3.5
78330,2015-07-16,0,1,20.15
78331,2005-09-22,11,1,3.5
78332,2015-04-03,6,4,15.76
78333,2008-07-28,10,1,3.35
78334,2003-06-25,1,4,23.06
78335,2017-07-16,13,3,1.78
78336,2017-11-13,16,1,3.75
78337,2023-11-04,4,3,9.13
78338,2000-04-05,4,2,9.13
78339,2016-03-27,17,4,23.49
78340,2020-11-05,2,3,3.57
78341,2011-04-25,18,4,26.59
78342,2003-12-01,9,2,21.8
78343,2020-07-06,13,4,1.78
78344,2014-09-24,16,3,3.75
78345,2016-08-11,6,4,15.76
78346,2001-10-05,2,3,3.57
78347,2014-02-10,6,3,15.76
78348,2000-04-28,13,1,1.78
78349,2007-12-28,14,3,2.81
78350,2021-03-26,5,4,0.96
78351,2022-03-07,6,3,15.76
78352,2023-12-06,17,3,23.49
78353,2018-03-30,12,1,0.53
78354,2020-05-04,3,4,10.65
78355,2011-08-06,6,3,15.76
78356,2014-08-29,17,4,23.49
78357,2020-04-15,9,2,21.8
78358,2011-01-10,19,4,7.29
78359,2019-06-28,7,4,26.32
78360,2007-03-14,17,1,23.49
78361,2008-01-30,17,3,23.49
78362,2020-02-01,6,3,15.76
78363,2001-09-20,8,3,2.11
78364,2013-03-08,5,2,0.96
78365,2021-10-12,19,3,7.29
78366,2018-01-26,3,2,10.65
78367,2020-02-21,6,1,15.76
78368,2016-09-07,19,1,7.29
78369,2023-09-09,7,4,26.32
78370,2005-03-16,5,2,0.96
78371,2009-01-10,17,3,23.49
78372,2002-10-03,14,1,2.81
78373,2002-10-21,10,2,3.35
78374,2017-02-28,9,4,21.8
78375,2018-11-13,0,3,20.15
78376,2019-12-07,0,4,20.15
78377,2002-07-20,18,4,26.59
78378,2017-05-27,15,4,13.53
78379,2021-06-03,11,2,3.5
78380,2003-01-17,16,1,3.75
78381,2022-09-12,8,1,2.11
78382,2004-09-16,3,1,10.65
78383,2022-05-03,1,1,23.06
78384,2023-01-20,1,1,23.06
78385,2014-10-10,1,4,23.06
78386,2010-07-30,11,2,3.5
78387,2002-10-20,3,4,10.65
78388,2009-02-12,18,1,26.59
78389,2020-12-12,14,3,2.81
78390,2016-12-03,3,2,10.65
78391,2021-11-24,9,2,21.8
78392,2011-03-10,16,1,3.75
78393,2012-03-03,10,2,3.35
78394,2011-08-16,17,3,23.49
78395,2008-12-04,19,1,7.29
78396,2005-07-31,19,1,7.29
78397,2010-02-06,4,3,9.13
78398,2016-11-27,0,2,20.15
78399,2017-03-06,10,1,3.35
78400,2002-03-21,14,4,2.81
78401,2015-06-16,7,1,26.32
78402,2023-10-19,1,2,23.06
78403,2011-06-29,5,3,0.96
78404,2015-01-18,8,4,2.11
78405,2022-06-12,17,3,23.49
78406,2020-11-14,11,2,3.5
78407,2005-12-08,11,1,3.5
78408,2017-08-09,3,3,10.65
78409,2007-06-28,3,2,10.65
78410,2000-01-14,3,1,10.65
78411,2021-10-18,5,3,0.96
78412,2003-07-02,3,1,10.65
78413,2003-07-01,8,4,2.11
78414,2007-08-20,2,2,3.57
78415,2007-07-05,8,2,2.11
78416,2017-04-14,16,3,3.75
78417,2010-11-24,15,4,13.53
78418,2015-06-24,2,1,3.57
78419,2002-05-20,3,1,10.65
78420,2018-04-03,8,2,2.11
78421,2011-01-24,15,4,13.53
78422,2022-12-26,1,3,23.06
78423,2001-03-11,10,4,3.35
78424,2007-03-17,12,2,0.53
78425,2017-05-16,12,1,0.53
78426,2008-01-03,2,3,3.57
78427,2006-09-15,18,2,26.59
78428,2007-04-06,10,4,3.35
78429,2001-08-09,14,3,2.81
78430,2000-07-17,2,1,3.57
78431,2005-10-21,15,4,13.53
78432,2017-12-31,13,3,1.78
78433,2013-10-05,0,3,20.15
78434,2002-07-14,15,3,13.53
78435,2001-06-13,3,1,10.65
78436,2005-04-05,15,4,13.53
78437,2022-09-30,4,4,9.13
78438,2002-02-27,2,4,3.57
78439,2011-08-10,1,3,23.06
78440,2001-12-06,8,1,2.11
78441,2018-11-20,4,1,9.13
78442,2019-10-12,11,1,3.5
78443,2011-12-27,13,1,1.78
78444,2004-08-25,2,3,3.57
78445,2003-07-07,13,4,1.78
78446,2002-04-21,1,4,23.06
78447,2009-08-01,1,4,23.06
78448,2001-03-12,19,4,7.29
78449,2023-02-04,18,2,26.59
78450,2023-01-25,5,3,0.96
78451,2021-01-11,9,1,21.8
78452,2004-12-12,4,4,9.13
78453,2008-09-01,18,4,26.59
78454,2008-06-04,12,4,0.53
78455,2017-01-31,3,1,10.65
78456,2001-05-11,1,1,23.06
78457,2008-07-24,13,2,1.78
78458,2020-12-05,15,4,13.53
78459,2023-12-30,11,3,3.5
78460,2011-12-11,5,3,0.96
78461,2005-12-14,2,2,3.57
78462,2020-02-21,8,4,2.11
78463,2011-12-27,16,1,3.75
78464,2008-11-28,16,3,3.75
78465,2000-06-21,13,3,1.78
78466,2003-10-16,4,2,9.13
78467,2021-03-29,2,3,3.57
78468,2014-05-26,13,2,1.78
78469,2023-07-28,10,4,3.35
78470,2015-11-06,14,4,2.81
78471,2004-11-06,9,4,21.8
78472,2003-06-05,12,2,0.53
78473,2018-04-06,15,2,13.53
78474,2011-02-18,18,4,26.59
78475,2001-02-11,0,4,20.15
78476,2010-03-28,3,4,10.65
78477,2018-01-23,7,3,26.32
78478,2022-08-17,8,2,2.11
78479,2022-11-17,6,4,15.76
78480,2001-06-15,18,2,26.59
78481,2022-03-20,14,1,2.81
78482,2018-04-05,8,2,2.11
78483,2012-03-24,1,1,23.06
78484,2005-05-16,7,4,26.32
78485,2010-07-22,1,3,23.06
78486,2023-05-08,13,4,1.78
78487,2003-12-01,19,1,7.29
78488,2011-11-12,15,2,13.53
78489,2005-06-16,6,3,15.76
78490,2010-01-29,11,2,3.5
78491,2002-08-15,0,4,20.15
78492,2005-02-09,17,3,23.49
78493,2003-09-19,11,3,3.5
78494,2023-09-19,13,4,1.78
78495,2005-07-02,8,2,2.11
78496,2014-03-14,13,1,1.78
78497,2003-04-02,17,3,23.49
78498,2017-10-07,1,4,23.06
78499,2005-08-18,16,2,3.75
78500,2007-07-25,8,4,2.11
78501,2000-02-21,7,2,26.32
78502,2010-03-14,14,1,2.81
78503,2002-12-20,12,1,0.53
78504,2022-08-08,1,1,23.06
78505,2007-11-19,16,2,3.75
78506,2009-12-11,4,2,9.13
78507,2006-09-22,18,4,26.59
78508,2001-08-30,14,2,2.81
78509,2021-04-04,8,4,2.11
78510,2020-08-19,17,3,23.49
78511,2007-02-27,19,2,7.29
78512,2011-11-21,19,4,7.29
78513,2002-09-03,6,4,15.76
78514,2005-04-22,8,2,2.11
78515,2015-01-16,17,4,23.49
78516,2003-09-19,17,3,23.49
78517,2013-06-25,16,2,3.75
78518,2005-08-01,3,1,10.65
78519,2015-03-09,13,2,1.78
78520,2006-01-07,12,4,0.53
78521,2000-03-16,19,4,7.29
78522,2016-11-04,15,2,13.53
78523,2005-08-22,6,4,15.76
78524,2002-09-28,17,1,23.49
78525,2023-03-13,3,2,10.65
78526,2006-01-20,14,1,2.81
78527,2006-07-14,5,3,0.96
78528,2016-06-15,2,4,3.57
78529,2016-08-26,1,4,23.06
78530,2009-10-18,12,2,0.53
78531,2000-12-31,10,4,3.35
78532,2020-01-01,19,1,7.29
78533,2012-08-26,11,2,3.5
78534,2003-05-16,1,3,23.06
78535,2016-05-28,2,2,3.57
78536,2014-10-23,1,4,23.06
78537,2013-10-18,18,3,26.59
78538,2005-04-17,2,2,3.57
78539,2006-02-27,14,1,2.81
78540,2022-09-03,19,1,7.29
78541,2013-02-27,4,3,9.13
78542,2013-01-11,19,1,7.29
78543,2019-09-05,7,4,26.32
78544,2008-05-02,9,2,21.8
78545,2021-11-04,10,2,3.35
78546,2009-11-25,2,4,3.57
78547,2022-04-06,1,4,23.06
78548,2008-08-31,11,1,3.5
78549,2009-05-12,3,2,10.65
